Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
"Carpet,Tile",1,0,395000.0,37.365782,-120.625525,1510.0,,Merced,1,4.0,1986.0,2,Atwater,3,1,1,1,3,0,2.0,Atwater,0.0,6599.0,2026-05
Laminate,0,0,510000.0,38.03780536,-121.96505638,955.0,,Contra Costa,1,1.0,1952.0,1,Bay Point,3,0,1,1,,0,1.0,,,5000.0,2026-05
,0,0,700000.0,33.92907,-118.041401,855.0,670 - Whittier,Los Angeles,0,0.0,1952.0,1,Whittier,3,0,1,1,3,0,0.0,Whittier Union High,0.0,5455.0,2026-05
Wood,0,1,3035000.0,33.570581,-117.691473,2700.0,S2 - Laguna Hills,Orange,1,3.0,1977.0,3,Laguna Hills,3,1,1,1,3,0,3.0,Saddleback Valley Unified,199.0,18400.0,2026-05
,1,1,882000.0,33.898419,-117.304067,2692.0,252 - Riverside,Riverside,1,6.5,2004.0,3,Riverside,4,1,2,2,1,0,2.5,Riverside Unified,62.0,7405.0,2026-05
"Carpet,Laminate",0,1,890000.0,33.609805,-117.125431,3199.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2019.0,4,Murrieta,4,1,2,2,2,0,3.0,Murrieta,112.0,6970.0,2026-05
"Tile,Vinyl,Wood",1,0,1925000.0,33.763218,-118.377378,2374.0,174 - Crest,Los Angeles,1,2.0,1964.0,3,Rancho Palos Verdes,4,1,,0,0,0,2.0,Palos Verdes Peninsula Unified,0.0,8874.0,2026-05
,0,0,345000.0,34.47125,-117.360934,1034.0,VIC - Victorville,San Bernardino,1,2.0,1984.0,2,Victorville,2,0,1,1,2,0,2.0,Victor Valley Unified,0.0,4500.0,2026-05
"Carpet,Wood",1,0,3800000.0,35.160988,-120.687048,3392.0,SLBH - Shell Beach,San Luis Obispo,1,2.0,2000.0,3,Pismo Beach,4,1,2,2,0,0,2.0,San Luis Coastal Unified,0.0,7200.0,2026-05
"Tile,Wood",1,0,3600000.0,33.85675,-118.393464,2350.0,149 - Hermosa Bch Valley,Los Angeles,1,2.0,2014.0,4,Hermosa Beach,4,1,,0,3,0,2.0,Hermosa,0.0,2494.0,2026-05
"Carpet,Tile,Wood",1,0,3075000.0,37.77623689,-121.91428797,4673.0,,Contra Costa,1,3.0,2004.0,4,San Ramon,6,1,2,2,,0,3.0,San Ramon Valley,18.0,8949.0,2026-05
"Carpet,Laminate",0,0,610000.0,34.031073,-117.512041,1224.0,251 - Jurupa Valley,Riverside,1,2.0,1983.0,2,Jurupa Valley,3,1,1,1,3,0,2.0,Jurupa Unified,0.0,6098.0,2026-05
,0,1,1050000.0,32.82525708,-117.18976231,1352.0,92117 - Clairemont Mesa,San Diego,1,4.0,1958.0,2,San Diego,4,0,1,1,,0,2.0,,,6200.0,2026-05
"Tile,Wood",0,0,1400000.0,33.551887,-117.704588,1893.0,LNLAK - Lake Area,Orange,1,2.0,1977.0,2,Laguna Niguel,4,1,1,1,4,0,2.0,Capistrano Unified,269.0,4410.0,2026-05
,1,0,715000.0,34.122842,-117.470145,2180.0,264 - Fontana,San Bernardino,1,2.0,2002.0,3,Fontana,4,1,2,2,4,0,2.0,Etiwanda,0.0,5338.0,2026-05
"Carpet,Tile,Wood",1,0,2715000.0,33.470529,-117.695756,2706.0,LT - Lantern Village,Orange,1,9.0,1946.0,3,Dana Point,4,1,,0,1,0,3.0,Capistrano Unified,0.0,8000.0,2026-05
"Laminate,Tile,Wood",0,0,1350000.0,37.30613544,-121.88688185,1632.0,,Santa Clara,1,2.0,1964.0,2,San Jose,4,1,1,1,,0,2.0,,,6000.0,2026-05
"Carpet,Tile",0,0,1275000.0,37.98485489,-121.70162851,3108.0,,Contra Costa,1,3.0,1988.0,3,Oakley,4,1,1,1,,0,3.0,,,41200.0,2026-05
,1,0,2050000.0,34.113176,-118.3289,2824.0,C30 - Hollywood Hills East,Los Angeles,0,4.0,2008.0,4,Los Angeles,4,1,,3,,0,,,,4333.0,2026-05
,0,0,380000.0,33.753454999999995,-117.00287,1319.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1981.0,2,Hemet,2,1,1,1,2,0,2.0,Hemet Unified,0.0,7405.0,2026-05
,1,1,1400000.0,34.030969,-117.789102,2941.0,616 - Diamond Bar,Los Angeles,1,3.0,1986.0,3,Diamond Bar,4,1,2,2,0,0,3.0,Pomona Unified,0.0,49621.0,2026-05
,1,0,670000.0,34.037293,-117.468154,2205.0,264 - Fontana,San Bernardino,1,2.0,2009.0,3,Fontana,4,0,2,2,1,0,2.0,Fontana Unified,0.0,7153.0,2026-05
,0,0,1525000.0,37.56428289999999,-122.29747240000002,1080.0,699 - Not Defined,San Mateo,1,2.0,1954.0,2,San Mateo,3,1,,0,,0,2.0,Other,,5508.0,2026-05
,1,1,2675000.0,33.708005,-118.036378,3165.0,15 - West Huntington Beach,Orange,1,3.0,1977.0,3,Huntington Beach,4,1,2,2,1,0,3.0,Huntington Beach Union High,0.0,7500.0,2026-05
,1,0,465000.0,34.573907,-118.052723,1549.0,PLM - Palmdale,Los Angeles,1,2.0,1990.0,2,Palmdale,3,1,1,1,3,0,2.0,Antelope Valley Union,0.0,7944.0,2026-05
"Carpet,Tile,Wood",1,1,3825000.0,34.182655,-118.107774,4245.0,604 - Altadena,Los Angeles,0,2.0,1930.0,5,Altadena,4,1,2,2,,0,2.0,,,30708.0,2026-05
,1,0,505000.0,34.234192,-117.264907,2385.0,286 - Crestline Area,San Bernardino,1,2.0,2006.0,4,Crestline,4,1,1,1,0,0,2.0,Rim of the World,0.0,7100.0,2026-05
"Tile,Wood",1,0,4395000.0,36.49091504,-121.93313788,2910.0,699 - Not Defined,Monterey,0,2.0,1987.0,4,Carmel,3,1,,0,,0,2.0,Carmel Unified,,56192.0,2026-05
,0,0,300000.0,33.917215,-116.781051,992.0,263 - Banning/Beaumont/Cherry Valley,Riverside,0,5.0,1927.0,1,Cabazon,2,1,1,1,2,0,2.0,Banning Unified,0.0,6534.0,2026-05
Wood,1,0,1275000.0,34.18057,-118.915621,2250.0,NBPK - Newbury Park,Ventura,0,3.0,1996.0,3,Newbury Park,5,1,2,2,,0,3.0,,163.0,5837.0,2026-05
Wood,1,1,1700000.0,33.641225,-117.575925,2008.0,DC - Dove Canyon,Orange,1,4.0,1990.0,2,Rancho Santa Margarita,3,1,1,1,3,0,2.0,Saddleback Valley Unified,350.0,10500.0,2026-05
,1,1,1040000.0,33.817845,-118.326479,1845.0,135 - South East Torrance - East,Los Angeles,1,2.0,1963.0,2,Torrance,4,1,2,2,2,0,2.0,Torrance Unified,0.0,5793.0,2026-05
,0,0,3000000.0,37.425560100000006,-122.11168626,1252.0,699 - Not Defined,Santa Clara,1,2.0,1955.0,2,Palo Alto,3,1,,0,,0,2.0,Palo Alto Unified,,7400.0,2026-05
Wood,0,0,850000.0,36.70412376,-121.61668227,2329.0,699 - Not Defined,Monterey,1,2.0,1990.0,3,Salinas,3,1,,0,,0,2.0,Other,,5658.0,2026-05
Wood,0,0,3225000.0,33.01883248,-117.27820863,2253.0,92007 - Cardiff By The Sea,San Diego,0,1.0,1987.0,3,Cardiff By The Sea,4,1,2,2,,0,0.0,,,5000.0,2026-05
"Carpet,Laminate",0,0,1305000.0,37.71716822,-122.07487436,2077.0,,Alameda,1,4.0,1963.0,3,Castro Valley,4,1,2,2,,0,4.0,,,10960.0,2026-05
"Carpet,Tile,Vinyl",0,0,580000.0,34.038083,-117.319052,1274.0,266 - Grand Terrace,San Bernardino,1,2.0,1966.0,2,Grand Terrace,3,0,1,1,3,0,2.0,Colton Unified,0.0,9000.0,2026-05
,1,0,2675000.0,32.946728,-117.246065,1846.0,92014 - Del Mar,San Diego,1,5.0,1970.0,3,Del Mar,4,1,2,2,0,0,3.0,San Dieguito Union,0.0,8500.0,2026-05
Laminate,0,1,865000.0,34.226064,-118.488166,1386.0,NOH - North Hills,Los Angeles,1,2.0,1961.0,2,North Hills,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,7819.0,2026-05
,1,0,479000.0,39.763347,-121.808218,1656.0,,Butte,1,2.0,1994.0,2,Chico,4,1,1,1,4,0,2.0,Chico Unified,0.0,6098.4,2026-05
,1,0,1430000.0,34.005016,-118.433838,2418.0,C13 - Palms - Mar Vista,Los Angeles,1,2.0,2024.0,5,Los Angeles,4,1,,0,,1,,,206.0,1006.0,2026-05
,0,0,1200000.0,34.100831,-118.122642,1795.0,601 - Alhambra,Los Angeles,0,2.0,1923.0,3,Alhambra,3,1,1,1,3,0,2.0,Alhambra,0.0,6953.0,2026-05
"Carpet,Wood",1,0,883000.0,34.091838,-117.904391,1310.0,614 - Covina,Los Angeles,1,2.0,1954.0,2,Covina,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,8559.0,2026-05
"Carpet,Tile",1,1,920000.0,33.846672,-117.549901,2243.0,248 - Corona,Riverside,1,7.0,2000.0,3,Corona,5,1,2,2,1,0,3.0,Corona-Norco Unified,0.0,7405.0,2026-05
SeeRemarks,1,0,1095000.0,34.118338,-117.788105,2209.0,684 - La Verne,Los Angeles,1,4.0,1977.0,3,La Verne,4,1,2,2,0,0,2.0,Bonita Unified,0.0,7666.0,2026-05
,0,0,760000.0,32.570817,-117.052514,1194.0,92173 - San Ysidro,San Diego,1,2.0,1970.0,3,San Ysidro,3,0,1,1,,0,2.0,Sweetwater Union,0.0,9000.0,2026-05
"Stone,Tile,Wood",1,0,4800000.0,33.968238,-118.456618,5170.0,C12 - Marina Del Rey,Los Angeles,0,3.0,1991.0,4,Marina Del Rey,4,1,,0,,0,3.0,,,3817.0,2026-05
,1,0,785000.0,32.571325,-117.108405,1008.0,91932 - Imperial Beach,San Diego,1,2.0,1959.0,2,Imperial Beach,3,0,1,1,,0,1.0,Sweetwater Union,0.0,6000.0,2026-05
"Carpet,Tile,Wood",0,0,2400000.0,37.57352776,-121.99188955,2420.0,,Alameda,1,2.0,1965.0,3,Fremont,4,1,2,2,,0,2.0,,,9963.0,2026-05
Wood,0,0,1050000.0,34.022256,-118.31587,1178.0,C16 - Mid Los Angeles,Los Angeles,0,0.0,1924.0,2,Los Angeles,3,0,1,1,,0,,,,5394.0,2026-05
"Carpet,Laminate,Tile,Wood",1,0,1430000.0,36.55928547,-121.72996623,2618.0,699 - Not Defined,Monterey,1,2.0,1989.0,4,Salinas,3,1,1,0,,0,2.0,Other,675.0,8779.0,2026-05
"Carpet,Tile",1,0,1175000.0,33.576357,-117.646824,2114.0,MS - Mission Viejo South,Orange,1,4.0,1989.0,3,Mission Viejo,4,1,2,2,1,0,2.0,Capistrano Unified,164.0,4000.0,2026-05
,0,1,657000.0,34.488142,-117.258741,3671.0,VIC - Victorville,San Bernardino,1,2.0,2001.0,3,Victorville,4,1,2,2,3,0,2.0,Apple Valley Unified,400.0,7200.0,2026-05
"Carpet,Tile",1,0,865000.0,33.943132,-118.094046,1295.0,M2 - Santa Fe Springs,Los Angeles,0,2.0,1952.0,2,Santa Fe Springs,3,1,1,1,3,0,2.0,Whittier Union High,0.0,5502.0,2026-05
"Tile,Wood",1,0,2285000.0,34.01277,-118.360794,2894.0,PHHT - Park Hills Heights,Los Angeles,1,0.0,1953.0,3,Los Angeles,3,1,2,2,,0,,,,9801.0,2026-05
Wood,1,0,1995000.0,33.06819844,-117.25580366,2119.0,92009 - Carlsbad,San Diego,1,4.0,1977.0,3,Carlsbad,4,1,2,2,,0,2.0,,62.0,7262.0,2026-05
"Tile,Wood",1,0,1300000.0,32.76017723,-117.09485646,1970.0,92115 - San Diego,San Diego,0,2.0,1940.0,2,San Diego,3,1,1,1,,0,0.0,,,16300.0,2026-05
,1,0,578000.0,34.392948,-117.256433,2150.0,HSP - Hesperia,San Bernardino,1,3.0,2018.0,3,Hesperia,4,1,1,1,4,0,3.0,Hesperia Unified,0.0,24142.0,2026-05
,0,0,985000.0,33.14412725,-117.245649,1320.0,92081 - Vista,San Diego,0,4.0,1993.0,3,Vista,3,1,2,2,,0,2.0,,,,2026-05
,0,0,552000.0,33.774685,-118.276634,672.0,195 - West Wilmington,Los Angeles,1,1.0,1928.0,1,Wilmington,2,0,1,1,2,0,1.0,Los Angeles Unified,0.0,3218.0,2026-05
Wood,1,0,2210000.0,34.137609000000005,-118.219408,2439.0,618 - Eagle Rock,Los Angeles,1,0.0,1939.0,2,Los Angeles,4,1,2,2,,0,,,,9241.0,2026-05
,1,0,685000.0,35.603009,-120.666364,1453.0,PSOR - Paso Robles,San Luis Obispo,1,3.0,1996.0,2,Paso Robles,3,1,1,1,3,0,3.0,Paso Robles Joint Unified,0.0,8322.0,2026-05
"Carpet,Tile",0,0,625000.0,37.97807613,-121.80101368,2193.0,,Contra Costa,1,2.0,2007.0,3,Antioch,3,1,2,2,,0,2.0,,262.0,3559.0,2026-05
"Carpet,Laminate,Tile",0,0,580000.0,38.00125091,-121.76148487,1819.0,,Contra Costa,1,3.0,1992.0,2,Antioch,4,1,1,1,,0,3.0,,,9100.0,2026-05
"Carpet,Laminate,Tile",1,0,680000.0,34.157273,-119.149548,1416.0,VC34 - Oxnard - Southeast,Ventura,1,2.0,1968.0,2,Oxnard,3,1,1,1,3,0,2.0,Oxnard Union,0.0,5662.0,2026-05
"Tile,Wood",1,0,3950000.0,34.117687,-118.433022,3918.0,C02 - Beverly Hills Post Office,Los Angeles,0,4.0,1962.0,4,Beverly Hills,4,1,2,2,,0,,,,16464.0,2026-05
"Carpet,Tile",1,1,620000.0,34.545146,-117.245043,2944.0,APPV - Apple Valley,San Bernardino,1,3.0,2003.0,3,Apple Valley,5,1,1,1,5,0,3.0,Apple Valley Unified,0.0,36186.0,2026-05
,1,0,340000.0,34.18526,-116.393853,1000.0,DC573 - Mesa School Area,San Bernardino,1,2.0,2004.0,2,Yucca Valley,3,0,1,1,3,0,2.0,Morongo Unified,0.0,20000.0,2026-05
Wood,0,0,1430000.0,33.992649,-118.398417,1020.0,C28 - Culver City,Los Angeles,1,4.0,1952.0,1,Culver City,2,0,1,1,,0,2.0,,,4990.0,2026-05
"Carpet,Tile",0,0,2801000.0,37.23604403,-121.9551605,1735.0,699 - Not Defined,Santa Clara,1,2.0,1960.0,2,Los Gatos,3,1,1,0,,0,2.0,Other,,8610.0,2026-05
"Carpet,Wood",0,0,489900.0,36.6896976,-121.61983621,1075.0,699 - Not Defined,Monterey,0,2.0,1948.0,1,Salinas,2,1,,0,,0,2.0,Other,,6800.0,2026-05
,1,0,463000.0,34.404649,-117.272277,1798.0,HSP - Hesperia,San Bernardino,1,6.0,1987.0,2,Hesperia,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,20350.0,2026-05
,0,0,2310000.0,33.875285,-118.39331,1278.0,147 - Manhattan Bch Mira Costa,Los Angeles,1,2.0,1953.0,2,Manhattan Beach,3,1,1,1,3,0,2.0,Manhattan Unified,0.0,5345.0,2026-05
"Carpet,Wood",0,0,845000.0,34.484282,-118.161111,1906.0,ACTO - Acton,Los Angeles,1,2.0,1980.0,3,Acton,3,1,1,3,,0,2.0,,,112566.0,2026-05
Carpet,1,0,1010000.0,34.216341,-118.894421,2271.0,TOW - Thousand Oaks West,Ventura,0,3.0,1968.0,3,Thousand Oaks,4,1,2,2,,0,3.0,Conejo Valley Unified,,8276.0,2026-05
"Carpet,Laminate,Tile,Vinyl,Wood",1,0,2505000.0,37.57317761,-121.96073975,2871.0,,Alameda,0,2.0,1977.0,3,Fremont,4,1,2,2,,0,2.0,,,8086.0,2026-05
"Laminate,Tile",0,0,585000.0,37.93288264,-121.71475353,1645.0,,Contra Costa,1,2.0,1993.0,3,Brentwood,3,1,2,2,,0,2.0,,,4805.0,2026-05
SeeRemarks,1,0,1250000.0,34.200439,-118.62803,2485.0,WEH - West Hills,Los Angeles,1,5.0,1979.0,3,West Hills,4,1,2,2,4,0,2.0,Other,0.0,7500.0,2026-05
,1,0,1275000.0,34.237808,-119.009014,3113.0,VC45 - Mission Oaks,Ventura,1,3.0,2002.0,3,Camarillo,5,1,2,2,,0,3.0,,79.0,6098.0,2026-05
"Tile,Wood",0,0,1795000.0,34.110052,-118.274191,1417.0,637 - Los Feliz,Los Angeles,0,2.0,1927.0,2,Los Angeles,3,1,1,1,,0,1.0,,,5773.0,2026-05
"Tile,Wood",0,0,2910000.0,37.5369034,-121.94335813,2421.0,,Alameda,1,2.0,1961.0,4,Fremont,5,1,2,2,,0,2.0,,,7488.0,2026-05
Carpet,0,0,1080000.0,37.73692571,-122.25143265,1525.0,,Alameda,1,2.0,1989.0,3,Alameda,3,1,2,2,,0,2.0,,269.0,2250.0,2026-05
,1,0,1560000.0,34.095203000000005,-118.212853,1225.0,680 - Mount Washington,Los Angeles,0,1.0,1921.0,1,Los Angeles,2,0,1,1,,0,0.0,,,11398.0,2026-05
"Carpet,Laminate,Tile",1,0,469000.0,34.240621999999995,-117.233634,1864.0,287 - Arrowhead Area,San Bernardino,1,3.0,1978.0,2,Twin Peaks,4,1,2,2,2,0,1.0,Rim of the World,0.0,6500.0,2026-05
Vinyl,1,0,279900.0,34.887910999999995,-117.015206,1038.0,699 - Not Defined,San Bernardino,1,2.0,1955.0,2,Barstow,3,0,1,1,3,0,2.0,Barstow Unified,0.0,7980.0,2026-05
"Carpet,Tile,Vinyl",1,0,408000.0,36.96624,-120.082209,1549.0,,Madera,1,2.0,1998.0,2,Madera,3,1,1,1,3,0,2.0,Madera Unified,0.0,6534.0,2026-05
"Carpet,Laminate,Tile",1,0,760000.0,34.454905,-118.552759,1693.0,BCRO - Valencia Belcaro,Los Angeles,1,2.0,2005.0,2,Valencia,3,1,1,1,3,0,2.0,William S. Hart Union,554.0,3825.0,2026-05
Wood,1,0,1142000.0,33.651135,-117.57812,1551.0,R1 - Rancho Santa Margarita North,Orange,1,2.0,1986.0,3,Rancho Santa Margarita,3,1,2,2,0,0,2.0,Saddleback Valley Unified,91.0,4605.0,2026-05
,1,0,1120000.0,32.599445,-116.995449,2498.0,91913 - Chula Vista,San Diego,1,2.0,2020.0,3,Chula Vista,4,1,2,2,1,0,2.0,Sweetwater Union,146.0,4675.0,2026-05
"Carpet,Vinyl,Wood",1,0,145000.0,37.49462,-119.982588,1056.0,MP1 - Mariposa 1,Mariposa,0,4.0,1987.0,2,Mariposa,2,0,1,1,2,0,2.0,Mariposa County Unified,164.0,0.0,2026-05
"Carpet,Tile,Vinyl",0,0,800000.0,33.155289,-117.208703,1272.0,92081 - Vista,San Diego,0,8.0,1955.0,2,Vista,3,0,1,1,,0,0.0,San Marcos Unified,0.0,22651.0,2026-05
"Carpet,Wood",1,0,1090000.0,34.270538,-118.859241,2317.0,SMP - South Moorpark,Ventura,1,2.0,2001.0,3,Moorpark,4,1,2,2,1,0,2.0,Moorpark Unified,156.0,5662.0,2026-05
"Carpet,Stone,Wood",1,0,1950000.0,34.850543,-120.438605,4531.0,ORCT - Orcutt,Santa Barbara,1,4.0,2003.0,3,Santa Maria,4,1,1,1,4,0,4.0,Orcutt Union,1272.0,52708.0,2026-05
"Tile,Wood",0,0,2300000.0,34.10326,-118.150045,2137.0,658 - So. Pasadena,Los Angeles,0,6.0,1937.0,3,South Pasadena,3,1,1,1,,0,2.0,,,7788.0,2026-05
,0,0,1290000.0,33.519893,-117.689249,1730.0,699 - Not Defined,Orange,1,2.0,1986.0,3,Laguna Niguel,3,1,2,2,0,0,2.0,Capistrano Unified,122.0,3000.0,2026-05
Tile,0,0,1600000.0,37.2599632,-121.94505691,1178.0,699 - Not Defined,Santa Clara,1,2.0,1961.0,2,San Jose,3,1,,0,,0,2.0,Other,,9020.0,2026-05
"Tile,Wood",1,0,2335000.0,37.56276525,-122.3063295,1720.0,699 - Not Defined,San Mateo,0,2.0,1958.0,3,San Mateo,3,1,,0,,0,0.0,Other,,4725.0,2026-05
"Carpet,Wood",1,0,1300000.0,37.6261155,-122.41952359,1190.0,699 - Not Defined,San Mateo,0,1.0,1947.0,1,San Bruno,3,1,,0,,0,1.0,Other,,4965.0,2026-05
,1,0,644990.0,33.940331,-116.922201,2556.0,263 - Banning/Beaumont/Cherry Valley,Riverside,1,3.0,2026.0,3,Banning,4,0,1,1,1,1,3.0,Banning Unified,0.0,14001.0,2026-05
"Tile,Vinyl",0,0,405000.0,33.720827,-117.20431,1777.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1977.0,2,Menifee,3,1,1,1,3,0,2.0,Menifee Union,450.0,7405.0,2026-05
"Carpet,Tile",1,1,745000.0,33.572405,-117.173042,2538.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,1989.0,3,Murrieta,5,1,2,2,1,0,3.0,Murrieta,0.0,7405.0,2026-05
"Tile,Wood",1,0,1075000.0,34.17661,-118.456603,1424.0,VN - Van Nuys,Los Angeles,1,2.0,1956.0,2,Van Nuys,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,6402.0,2026-05
"Tile,Wood",0,0,2468800.0,34.039688,-118.418531,1736.0,C08 - Cheviot Hills/Rancho Park,Los Angeles,0,2.0,1938.0,2,Los Angeles,3,1,1,1,,0,,,,6249.0,2026-05
"Laminate,Stone,Wood",1,0,4720000.0,37.46520972,-122.26150778,4055.0,699 - Not Defined,San Mateo,1,3.0,1997.0,6,Redwood City,5,1,,0,,0,3.0,Other,,18122.0,2026-05
,0,0,1360000.0,32.97666737,-117.07731026,1996.0,92128 - Rancho Bernardo,San Diego,0,4.0,1990.0,3,San Diego,3,1,2,2,,0,2.0,,62.0,5467.0,2026-05
,0,0,1050000.0,32.8419355,-117.17706549,1408.0,92117 - Clairemont Mesa,San Diego,1,4.0,1963.0,2,San Diego,3,0,1,1,,0,2.0,,,5900.0,2026-05
"Carpet,Wood",1,0,928950.0,34.006215000000005,-116.984748,3270.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,1,10.0,1990.0,3,Yucaipa,4,1,1,1,4,0,3.0,Yucaipa/Calimesa Unified,0.0,21000.0,2026-05
"Tile,Wood",1,0,1510000.0,33.828540999999994,-118.192152,1798.0,"6 - Bixby, Bixby Knolls, Los Cerritos",Los Angeles,0,3.0,1927.0,2,Long Beach,3,1,1,1,3,0,3.0,Long Beach Unified,0.0,7637.0,2026-05
,0,0,820000.0,32.74323796,-117.07112061,1628.0,92105 - East San Diego,San Diego,1,3.0,1951.0,2,San Diego,4,0,2,2,,0,1.0,,,5900.0,2026-05
"Carpet,Laminate",0,0,533990.0,34.36732,-117.285319,2400.0,HSP - Hesperia,San Bernardino,1,2.0,2026.0,3,Hesperia,4,0,2,2,1,1,2.0,Hesperia Unified,158.0,6698.0,2026-05
"Laminate,Tile",0,0,1000000.0,33.85492,-118.034034,1660.0,81 - La Palma,Orange,1,2.0,1967.0,2,La Palma,4,1,1,1,4,0,2.0,Fullerton Joint Union High,0.0,5400.0,2026-05
"Laminate,Tile",0,0,797500.0,37.94005873,-122.03605968,1546.0,,Contra Costa,1,2.0,1977.0,2,Concord,4,1,1,1,,0,2.0,,,10260.0,2026-05
"Carpet,Laminate,Tile",1,1,853000.0,34.433044,-118.533543,1697.0,VALN - Valencia North,Los Angeles,1,4.0,1971.0,2,Valencia,3,1,1,1,,0,2.0,,,5835.0,2026-05
"Carpet,Laminate",1,0,1400000.0,34.13616,-118.227235,1979.0,618 - Eagle Rock,Los Angeles,0,2.0,1963.0,3,Los Angeles,3,1,,0,,0,2.0,,,8265.0,2026-05
"Tile,Wood",1,0,1375000.0,37.86557597,-122.11948591,1732.0,,Contra Costa,1,2.0,1968.0,2,Moraga,3,1,1,1,,0,2.0,Acalanes,,10250.0,2026-05
"Carpet,Laminate",1,0,509990.0,33.918583,-117.196266,2223.0,259 - Moreno Valley,Riverside,1,2.0,2026.0,3,Moreno Valley,3,0,2,2,0,1,2.0,Moreno Valley Unified,160.0,2056.0,2026-05
,0,0,650000.0,34.921083,-120.46076,1109.0,SMSW - SM Southwest,Santa Barbara,1,2.0,1996.0,2,Santa Maria,3,0,1,1,1,0,2.0,Santa Maria Joint Union,0.0,5663.0,2026-05
"Tile,Wood",1,0,3200000.0,37.36122724,-122.04034271,2270.0,699 - Not Defined,Santa Clara,1,2.0,1964.0,3,Sunnyvale,6,1,,0,,0,2.0,Other,,6100.0,2026-05
"Carpet,Wood",0,0,1300000.0,38.0010785,-122.10219153,2906.0,,Contra Costa,1,2.0,2000.0,3,Martinez,5,1,2,2,,0,2.0,,,5307.0,2026-05
"Carpet,Laminate",1,0,738500.0,35.61314,-120.671169,1609.0,PRIC - PR Inside City Limit,San Luis Obispo,1,2.0,1987.0,2,Paso Robles,3,1,1,1,3,0,2.0,Paso Robles Joint Unified,0.0,8576.0,2026-05
,1,1,1230000.0,33.975538,-117.728485,2823.0,682 - Chino Hills,San Bernardino,1,3.0,1980.0,4,Chino Hills,4,1,1,1,4,0,3.0,Chino Valley Unified,25.0,25350.0,2026-05
Tile,0,0,696000.0,36.85919812,-121.39669642,1934.0,699 - Not Defined,San Benito,1,2.0,2020.0,3,Hollister,4,0,,0,,0,2.0,Other,155.0,2623.0,2026-05
,0,0,1094000.0,33.28549535,-117.22169645,2649.0,92003 - Bonsall,San Diego,1,6.0,2018.0,3,Bonsall,4,0,2,2,,0,3.0,,240.0,6000.0,2026-05
"Tile,Wood",1,0,1812000.0,34.183785,-118.111852,1954.0,604 - Altadena,Los Angeles,0,3.0,1926.0,2,Altadena,2,1,1,1,,0,2.0,,,10914.0,2026-05
Wood,1,0,900000.0,34.150269,-117.9948,904.0,639 - Monrovia,Los Angeles,0,2.0,1923.0,1,Monrovia,2,1,1,1,2,0,1.0,Monrovia Unified,0.0,4407.0,2026-05
"Carpet,Tile,Wood",1,0,1183000.0,36.59922482,-121.85612169,1980.0,699 - Not Defined,Monterey,0,2.0,1951.0,2,Monterey,3,0,,0,,0,0.0,Other,,5515.0,2026-05
,1,0,1610000.0,33.036823,-117.072405,2344.0,92128 - Rancho Bernardo,San Diego,1,2.0,1988.0,3,San Diego,3,1,1,1,3,0,2.0,Poway Unified,375.0,7500.0,2026-05
Vinyl,1,0,1106000.0,33.619655,-117.736164,1120.0,S2 - Laguna Hills,Orange,1,4.0,1971.0,2,Laguna Hills,3,1,1,1,3,0,2.0,Saddleback Valley Unified,0.0,5027.0,2026-05
,0,0,3925000.0,37.42328896,-122.11124105,1552.0,699 - Not Defined,Santa Clara,1,1.0,1950.0,1,Palo Alto,3,1,,0,,0,1.0,Palo Alto Unified,,10200.0,2026-05
"Tile,Vinyl",1,1,785000.0,34.279682,-118.405529,1118.0,PAC - Pacoima,Los Angeles,1,2.0,1960.0,2,Pacoima,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,7504.0,2026-05
"Carpet,Laminate",1,0,499000.0,37.483508,-119.819395,1735.0,MP3 - Mariposa 3,Mariposa,0,4.0,1987.0,2,Mariposa,2,1,,3,1,0,4.0,Mariposa County Unified,0.0,217800.0,2026-05
,1,0,650000.0,33.793237,-118.177495,1048.0,9 - Poly High,Los Angeles,0,2.0,1920.0,1,Long Beach,2,0,1,1,1,0,2.0,Long Beach Unified,0.0,5163.0,2026-05
,1,1,2075000.0,33.499145,-117.680348,2408.0,DO - Del Obispo,Orange,1,3.0,1975.0,3,San Juan Capistrano,4,1,1,2,0,0,3.0,Capistrano Unified,0.0,10000.0,2026-05
"Carpet,Wood",0,0,890000.0,33.981757,-117.72813700000002,1584.0,682 - Chino Hills,San Bernardino,1,2.0,1977.0,2,Chino Hills,4,1,1,1,4,0,2.0,Chino Valley Unified,0.0,12096.0,2026-05
