Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
,1,0,2900000.0,33.05361298,-117.14880805,4193.0,92067 - Rancho Santa Fe,San Diego,1,9.0,2007.0,6,Rancho Santa Fe,4,0,2,2,,0,3.0,,770.0,70567.0,2026-04
Laminate,1,0,227500.0,34.132883,-116.039888,1215.0,DC729 - Hanson Area,San Bernardino,1,2.0,1969.0,2,29 Palms,3,0,1,1,3,0,2.0,Morongo Unified,0.0,14700.0,2026-04
"Carpet,Vinyl",0,0,818000.0,35.254605,-120.691995,1213.0,SLO - San Luis Obispo,San Luis Obispo,1,2.0,2003.0,2,San Luis Obispo,3,1,1,1,3,0,2.0,San Luis Coastal Unified,65.0,3698.0,2026-04
Vinyl,1,0,420000.0,33.729791,-117.191355,1427.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1999.0,2,Menifee,2,1,1,1,2,0,2.0,Menifee Union,165.0,3920.0,2026-04
"Carpet,Stone",1,0,1650000.0,33.932185,-117.532803,2740.0,250 - Norco,Riverside,1,2.0,1971.0,2,Norco,4,1,1,1,4,0,2.0,Corona-Norco Unified,0.0,51836.0,2026-04
"Carpet,Stone",1,1,2340000.0,33.655443,-116.248041,5328.0,313 - La Quinta South of HWY 111,Riverside,1,3.0,2007.0,5,La Quinta,4,1,1,1,,0,3.0,,575.0,25700.0,2026-04
Wood,0,0,1299000.0,37.00424464,-121.58156188,2241.0,699 - Not Defined,Santa Clara,1,4.0,1960.0,3,Gilroy,4,1,,0,,0,3.0,Gilroy Unified,,11591.0,2026-04
Wood,0,0,650000.0,33.959003,-118.316428,1169.0,C36 - Metropolitan Southwest,Los Angeles,0,0.0,1932.0,1,Los Angeles,2,0,1,1,,0,,,,5428.0,2026-04
,1,0,525000.0,33.937329,-116.94509,2059.0,263 - Banning/Beaumont/Cherry Valley,Riverside,1,2.0,2021.0,3,Banning,4,0,2,2,1,0,2.0,Beaumont,91.0,5288.0,2026-04
"Laminate,Tile",0,0,720000.0,34.408590999999994,-118.448322,1722.0,CAN1 - Canyon Country 1,Los Angeles,1,2.0,2003.0,3,Canyon Country,4,1,2,2,0,0,2.0,William S. Hart Union,152.13,78402.0,2026-04
Tile,1,1,835000.0,33.788693,-116.450162,2287.0,336 - Cathedral City South,Riverside,1,2.0,1999.0,3,Cathedral City,4,1,1,1,,0,2.0,,240.0,8276.0,2026-04
"Tile,Wood",1,0,2500000.0,34.246378,-119.065221,4551.0,VC43 - Las Posas Estates,Ventura,1,3.0,1998.0,5,Camarillo,6,1,2,2,,0,3.0,Pleasant Valley,,43560.0,2026-04
"Carpet,Stone",1,1,1100000.0,33.748197,-116.341941,2694.0,324 - East Palm Desert,Riverside,1,3.0,1998.0,3,Palm Desert,4,1,,0,,0,3.0,,280.0,13504.0,2026-04
,1,1,577500.0,33.754776,-117.012093,2579.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2000.0,3,Hemet,4,1,2,2,1,0,3.0,Hemet Unified,0.0,8276.0,2026-04
"Laminate,Tile",1,0,495000.0,33.903334,-116.343779,1800.0,344 - Sky Valley,Riverside,0,10.0,2023.0,2,Desert Hot Springs,4,0,,0,,0,2.0,,,206474.0,2026-04
,1,0,1625000.0,32.85168,-117.210986,2575.0,92122 - University City,San Diego,1,6.0,1965.0,3,San Diego,5,1,2,2,1,0,2.0,San Diego Unified,0.0,6600.0,2026-04
Vinyl,1,0,1565000.0,33.620231,-117.744565,1578.0,LW - Laguna Woods,Orange,1,2.0,1973.0,2,Laguna Woods,2,1,1,1,2,0,2.0,Saddleback Valley Unified,909.59,1800.0,2026-04
"Carpet,Laminate,Tile",1,0,705000.0,33.546182,-117.095865,2177.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2021.0,3,Temecula,3,0,2,2,0,0,2.0,Temecula Unified,149.0,4312.0,2026-04
,1,0,280000.0,38.91256,-122.620721,1400.0,LCLL - Lower Lake,Lake,0,10.0,2001.0,2,Lower Lake,3,0,1,1,3,0,0.0,Konocti Unified,0.0,192971.0,2026-04
"Carpet,Laminate",1,0,640000.0,33.991916,-117.037635,2808.0,269 - Yucaipa/Calimesa/Oak Glen,Riverside,1,2.0,2014.0,3,Calimesa,5,0,2,2,1,0,2.0,Yucaipa/Calimesa Unified,212.0,5227.0,2026-04
,1,0,605000.0,33.514278999999995,-117.139192,1668.0,699 - Not Defined,Riverside,1,4.0,1986.0,3,Temecula,3,1,2,2,0,0,2.0,Temecula Unified,0.0,10018.8,2026-04
,1,0,1025000.0,33.769089,-117.932787,1364.0,"63 - Garden Grove S of Chapman, W of Euclid",Orange,1,1.0,1954.0,2,Garden Grove,4,0,1,1,3,0,1.0,Garden Grove Unified,0.0,8832.0,2026-04
Brick,0,0,665000.0,33.515551,-117.109271,1726.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2001.0,2,Temecula,2,1,1,1,2,0,2.0,Temecula Unified,120.0,6534.0,2026-04
Carpet,0,0,1325000.0,37.73787152,-121.87722415,2231.0,,Alameda,1,2.0,2018.0,4,Dublin,4,0,,3,,0,2.0,Dublin,235.0,2478.0,2026-04
Laminate,1,0,760000.0,33.996089000000005,-117.581628,2469.0,686 - Ontario,San Bernardino,1,2.0,2018.0,3,Ontario,5,0,2,2,1,0,2.0,Chaffey Joint Union High,164.0,3325.0,2026-04
"Carpet,Laminate,Tile",1,0,1175000.0,34.402942,-118.554523,2157.0,VSUM - Valencia Summit,Los Angeles,1,2.0,1986.0,3,Valencia,3,1,2,2,2,0,2.0,William S. Hart Union,96.0,8264.0,2026-04
Vinyl,1,1,375000.0,33.962118,-116.507575,1085.0,340 - Desert Hot Springs,Riverside,0,8.0,1954.0,1,Desert Hot Springs,2,1,1,1,,0,0.0,,,6534.0,2026-04
,0,0,595000.0,33.968446,-118.31503899999998,1232.0,C36 - Metropolitan Southwest,Los Angeles,0,2.0,1924.0,2,Los Angeles,3,1,1,1,3,0,2.0,Other,0.0,6706.0,2026-04
"Carpet,Tile",1,1,905000.0,33.6892,-116.269718,2628.0,313 - La Quinta South of HWY 111,Riverside,1,3.0,2003.0,4,La Quinta,4,1,1,1,,0,3.0,,216.0,10454.0,2026-04
Laminate,0,0,585000.0,33.67452,-117.951554,600.0,14 - South Huntington Beach,Orange,0,2.0,1964.0,1,Huntington Beach,1,0,1,1,1,0,0.0,Huntington Beach Union High,235.0,800.0,2026-04
"Tile,Wood",0,0,1146350.0,37.83646495,-122.18865779,3220.0,,Alameda,1,2.0,2017.0,4,Oakland,3,1,,3,,0,2.0,,,5812.0,2026-04
,0,0,1195000.0,33.939344,-118.111495,1954.0,"D1 - Northeast Downey, N of Firestone, E of Downey",Los Angeles,0,2.0,1953.0,2,Downey,3,1,1,1,1,0,2.0,Downey Unified,0.0,7654.0,2026-04
"Carpet,Laminate,Tile",0,0,626000.0,33.931221,-117.274201,2816.0,259 - Moreno Valley,Riverside,1,3.0,2003.0,4,Moreno Valley,4,1,2,2,,0,3.0,,,6970.0,2026-04
,0,0,772000.0,33.986692,-117.973969,1796.0,631 - Hacienda Heights,Los Angeles,0,2.0,1960.0,2,Hacienda Heights,3,1,1,1,4,0,2.0,Hacienda La Puente Unified,0.0,11761.2,2026-04
,1,0,1200000.0,33.005361,-117.08205900000002,2410.0,92127 - Rancho Bernardo,San Diego,1,3.0,1985.0,3,San Diego,4,1,2,2,1,0,3.0,Poway Unified,130.0,7544.0,2026-04
Laminate,1,0,300000.0,37.292587,-120.477651,1096.0,,Merced,0,0.0,1958.0,2,Merced,3,0,1,1,3,0,0.0,Merced Union,0.0,7475.0,2026-04
,0,0,775200.0,34.29994,-118.704738,1708.0,SVE - East Simi,Ventura,1,2.0,1964.0,2,Simi Valley,4,1,1,1,,0,2.0,,,10454.0,2026-04
,0,0,979990.0,34.223098,-119.089393,2176.0,699 - Not Defined,Ventura,1,2.0,2026.0,3,Camarillo,3,0,2,2,0,1,2.0,Other,297.0,2875.0,2026-04
"Carpet,Wood",0,0,480000.0,33.825001,-116.455189,1386.0,335 - Cathedral City North,Riverside,1,4.0,1991.0,2,Cathedral City,3,1,1,1,,0,2.0,,,7841.0,2026-04
,0,0,865000.0,33.911702000000005,-118.124156,1143.0,"D4 - Southeast Downey, S of Firestone, E of Downey",Los Angeles,1,2.0,1955.0,2,Downey,3,0,1,1,3,0,2.0,Downey Unified,0.0,6077.0,2026-04
,0,0,370000.0,34.554379,-117.331481,1316.0,VIC - Victorville,San Bernardino,1,2.0,1989.0,2,Victorville,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,27450.0,2026-04
Laminate,1,0,545000.0,33.570015999999995,-116.587345,1984.0,"326 - Pinyon Pines, Garner Valley",Riverside,0,8.0,1968.0,3,Mountain Center,3,1,1,1,2,0,0.0,Hemet Unified,600.0,60984.0,2026-04
Tile,1,0,255000.0,34.164447,-115.8188,1008.0,371 - 29 Palms,San Bernardino,0,2.0,1963.0,2,29 Palms,3,0,1,1,,0,2.0,,,217800.0,2026-04
"Concrete,Wood",0,0,1650000.0,37.84401614,-122.00203592,1290.0,,Contra Costa,1,2.0,2021.0,2,Danville,3,0,1,1,,0,2.0,,,30231.0,2026-04
"Stone,Vinyl,Wood",1,0,2660000.0,33.734072999999995,-117.768271,3211.0,NK - Northpark,Orange,1,3.0,2001.0,4,Irvine,5,1,2,2,1,0,3.0,Tustin Unified,288.0,6294.0,2026-04
,0,0,1225000.0,34.158038,-118.526619,1163.0,ENC - Encino,Los Angeles,0,2.0,1948.0,1,Encino,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,7096.0,2026-04
,1,1,615000.0,33.896964000000004,-117.218231,1564.0,259 - Moreno Valley,Riverside,1,2.0,1964.0,3,Moreno Valley,5,1,2,2,4,0,2.0,Moreno Valley Unified,0.0,7405.0,2026-04
Vinyl,1,0,644990.0,33.64071,-117.306168,2304.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2019.0,3,Lake Elsinore,3,1,1,1,3,0,3.0,Lake Elsinore Unified,135.0,6874.0,2026-04
"SeeRemarks,Wood",1,0,1710000.0,33.52178,-117.69577,2299.0,LNSEA - Sea Country,Orange,1,3.0,1989.0,3,Laguna Niguel,4,1,2,2,1,0,3.0,Capistrano Unified,225.0,4800.0,2026-04
"Carpet,Tile",1,0,425000.0,33.986038,-116.531749,1749.0,341 - Mission Lakes,Riverside,1,2.0,1988.0,3,Desert Hot Springs,3,1,1,1,3,0,2.0,Palm Springs Unified,507.0,7841.0,2026-04
"Carpet,Tile",0,0,835000.0,34.453005,-118.62611499999998,2817.0,HSHL - Hasley Hills,Los Angeles,1,2.0,2002.0,3,Castaic,4,0,2,2,0,0,2.0,William S. Hart Union,100.0,6328.0,2026-04
,0,0,545000.0,33.74801825,-117.12858492,1866.0,,Riverside,0,4.0,2022.0,3,Homeland,3,0,2,2,,0,2.0,,,4356.0,2026-04
Tile,0,0,660000.0,38.00484725,-121.7353665,2048.0,,Contra Costa,1,5.0,2022.0,3,Oakley,4,0,2,2,,0,2.0,,108.0,3388.0,2026-04
,1,1,1030000.0,33.853261,-116.555801,2602.0,331 - North End Palm Springs,Riverside,1,4.0,1991.0,3,Palm Springs,4,1,,0,,0,2.0,,,11326.0,2026-04
,0,0,290000.0,36.958084,-120.075704,1108.0,,Madera,1,1.0,1948.0,1,Madera,2,0,1,1,2,0,1.0,Madera Unified,0.0,10454.0,2026-04
Tile,1,0,450000.0,34.664162,-118.167347,1548.0,LAC - Lancaster,Los Angeles,1,2.0,1985.0,2,Lancaster,3,1,1,1,3,0,2.0,Antelope Valley Union,0.0,7024.0,2026-04
,1,0,379900.0,34.536853,-117.309472,1577.0,VIC - Victorville,San Bernardino,1,2.0,1962.0,2,Victorville,3,1,1,1,3,0,2.0,Victor Valley Unified,0.0,7800.0,2026-04
,1,1,590000.0,33.725798,-116.26097,2258.0,699 - Not Defined,Riverside,1,8.0,1999.0,2,Indio,3,0,1,1,,0,3.0,,600.0,6970.0,2026-04
,1,0,705000.0,34.10017,-117.801148,1179.0,684 - La Verne,Los Angeles,1,2.0,1984.0,2,La Verne,3,1,1,1,3,0,2.0,Bonita Unified,100.0,10390.0,2026-04
,1,1,765000.0,34.074017,-117.450537,2266.0,264 - Fontana,San Bernardino,1,3.0,2005.0,3,Fontana,4,1,2,2,0,0,3.0,Fontana Unified,0.0,10500.0,2026-04
"Carpet,Laminate,Tile",1,0,1760000.0,34.218949,-118.65801,4050.0,WEH - West Hills,Los Angeles,1,3.0,2021.0,6,West Hills,5,1,2,2,1,0,3.0,Los Angeles Unified,230.0,18663.0,2026-04
"Tile,Vinyl",1,0,959000.0,33.466013000000004,-117.083036,3428.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1999.0,3,Temecula,4,1,2,2,1,0,2.0,Temecula Unified,40.0,6534.0,2026-04
"Carpet,Tile",0,0,495000.0,33.899793,-117.236151,1381.0,699 - Not Defined,Riverside,1,2.0,1983.0,3,Moreno Valley,3,0,2,2,0,0,2.0,Moreno Valley Unified,0.0,4792.0,2026-04
Laminate,1,0,750000.0,32.757446,-117.039901,862.0,91942 - La Mesa,San Diego,1,4.0,1943.0,1,La Mesa,2,1,1,1,1,0,2.0,La Mesa-Spring Valley,0.0,5662.8,2026-04
,0,0,449000.0,34.667641,-118.072038,1431.0,LAC - Lancaster,Los Angeles,1,2.0,2010.0,2,Lancaster,3,0,1,1,3,0,2.0,Lancaster,0.0,7673.0,2026-04
Tile,0,1,1149000.0,33.852755,-117.797926,1300.0,77 - Anaheim Hills,Orange,1,2.0,1964.0,2,Anaheim Hills,3,1,1,1,3,0,2.0,Anaheim Union High,0.0,7350.0,2026-04
"Tile,Wood",1,0,2150000.0,34.031511,-118.325347,6692.0,C16 - Mid Los Angeles,Los Angeles,0,14.0,1914.0,5,Los Angeles,6,1,2,2,1,0,2.0,Los Angeles Unified,0.0,20006.0,2026-04
Laminate,0,0,560000.0,37.7600483,-122.17912828,1118.0,,Alameda,0,0.0,1925.0,1,Oakland,3,1,1,1,,0,0.0,,,3150.0,2026-04
Laminate,0,1,619000.0,33.698756,-117.396896,1656.0,699 - Not Defined,Riverside,1,3.0,1989.0,2,Lake Elsinore,4,1,1,1,4,0,3.0,Lake Elsinore Unified,0.0,7405.0,2026-04
"Stone,Wood",1,1,1550000.0,34.245749,-118.613243,2902.0,CHT - Chatsworth,Los Angeles,1,3.0,1973.0,3,Chatsworth,4,1,1,1,3,0,3.0,Los Angeles Unified,0.0,16488.0,2026-04
Laminate,1,0,690000.0,33.984535,-118.267242,1022.0,C37 - Metropolitan South,Los Angeles,0,2.0,1912.0,2,Los Angeles,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5419.0,2026-04
"Laminate,Tile",0,0,665000.0,33.953963,-118.348268,908.0,699 - Not Defined,Los Angeles,1,1.0,1926.0,1,Inglewood,2,0,1,1,1,0,1.0,Inglewood Unified,0.0,3625.0,2026-04
"Carpet,Tile",1,0,445000.0,34.511333,-117.569248,1808.0,PHEL - Phelan,San Bernardino,1,2.0,2005.0,2,Phelan,4,1,1,1,4,0,2.0,Adelanto,0.0,38821.0,2026-04
"Carpet,Tile",1,1,1250000.0,33.828741,-116.51756,1868.0,332 - Central Palm Springs,Riverside,1,2.0,1962.0,2,Palm Springs,4,1,1,1,,0,2.0,,,10890.0,2026-04
SeeRemarks,0,0,571029.0,33.777228,-116.991195,2218.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2025.0,3,San Jacinto,3,0,2,2,0,1,2.0,Hemet Unified,0.0,8018.0,2026-04
"Carpet,Tile",1,1,600000.0,33.783604,-116.283825,2142.0,307 - Sun City,Riverside,1,3.0,2000.0,2,Palm Desert,2,1,1,1,,0,3.0,,398.0,6534.0,2026-04
Laminate,1,0,295000.0,33.268594,-115.959422,1150.0,316 - Thermal,Imperial,1,2.0,1964.0,2,Thermal,3,0,1,1,3,0,2.0,Coachella Valley Unified,0.0,15400.0,2026-04
"Carpet,Laminate",0,0,828153.0,34.108749,-117.129784,2929.0,276 - Highland,San Bernardino,1,3.0,2026.0,4,Highland,5,0,2,2,2,1,3.0,Redlands Unified,120.0,7056.0,2026-04
Wood,0,0,625000.0,34.254546999999995,-118.758665,1162.0,SVC - Central Simi,Ventura,1,2.0,1974.0,2,Simi Valley,2,0,1,1,,0,1.0,Simi Valley Unified,325.0,4791.0,2026-04
"Carpet,Wood",0,0,708000.0,34.273222,-118.680643,1668.0,SVE - East Simi,Ventura,1,2.0,2001.0,3,Simi Valley,2,0,2,2,,0,2.0,,400.0,3049.0,2026-04
"Carpet,Laminate,Tile",1,1,555000.0,33.735293,-116.203073,1719.0,309 - Indio North of East Valley,Riverside,1,2.0,2003.0,2,Indio,3,1,,0,,0,2.0,,,7841.0,2026-04
,1,1,3125000.0,33.814203000000006,-116.552426,3349.0,334 - South End Palm Springs,Riverside,1,5.0,2018.0,5,Palm Springs,4,1,1,1,,0,3.0,,200.0,16117.0,2026-04
"Carpet,Stone",1,1,1640000.0,33.627218,-117.630903,2680.0,699 - Not Defined,Orange,1,3.0,2000.0,3,Mission Viejo,4,1,2,2,0,0,3.0,Capistrano Unified,285.0,5138.0,2026-04
Tile,1,0,520000.0,34.464099,-117.608227,1775.0,PHEL - Phelan,San Bernardino,1,2.0,2025.0,2,Phelan,4,0,1,1,4,1,2.0,Snowline Joint Unified,0.0,82764.0,2026-04
,0,0,999000.0,34.222853,-118.528196,1819.0,NR - Northridge,Los Angeles,0,2.0,1965.0,2,Northridge,4,1,1,1,4,0,2.0,Los Angeles Unified,0.0,7911.0,2026-04
"Carpet,Laminate",0,0,429000.0,38.51289143,-121.41093053,1591.0,,Sacramento,0,0.0,1955.0,1,Sacramento,4,1,1,1,,0,0.0,,,10454.0,2026-04
,0,0,649800.0,33.948624,-118.259841,1191.0,WATT - Watts,Los Angeles,0,2.0,1927.0,2,Los Angeles,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,4881.0,2026-04
"Carpet,Stone",1,1,1380000.0,33.644749,-116.238888,3570.0,313 - La Quinta South of HWY 111,Riverside,1,3.0,2002.0,5,La Quinta,4,1,1,1,,0,3.0,,924.0,11761.0,2026-04
,1,0,389900.0,34.649951,-118.211694,1010.0,LAC - Lancaster,Los Angeles,0,0.0,1957.0,1,Lancaster,3,0,1,1,3,0,0.0,Westside Union,0.0,11682.0,2026-04
"Carpet,Laminate,Tile",0,0,580000.0,33.772034999999995,-116.301084,2029.0,307 - Sun City,Riverside,1,3.0,1996.0,3,Palm Desert,3,0,,0,,0,3.0,,456.5,6970.0,2026-04
,0,0,766990.0,35.429018,-119.099104,2709.0,BKSF - Bakersfield,Kern,1,3.0,2025.0,3,Bakersfield,4,1,1,1,,1,3.0,,,10890.0,2026-04
"Tile,Wood",1,1,3480818.0,34.159901,-118.512856,4903.0,ENC - Encino,Los Angeles,0,2.0,2010.0,5,Encino,4,1,1,1,4,0,2.0,Los Angeles Unified,0.0,17249.0,2026-04
"Tile,Vinyl",1,0,700000.0,33.669665,-117.221184,3721.0,SRCAR - Southwest Riverside County,Riverside,1,6.0,2015.0,3,Lake Elsinore,5,0,2,2,2,0,3.0,Lake Elsinore Unified,160.0,6970.0,2026-04
,1,1,1000000.0,33.837374,-116.53443,1919.0,332 - Central Palm Springs,Riverside,1,4.0,1954.0,2,Palm Springs,4,1,1,1,,0,,,,8712.0,2026-04
,1,0,540000.0,33.794491,-116.994814,3133.0,699 - Not Defined,Riverside,1,2.0,2007.0,4,San Jacinto,5,1,2,2,1,0,2.0,San Jacinto Unified,0.0,7405.0,2026-04
Vinyl,0,0,318000.0,33.715455,-117.202454,921.0,699 - Not Defined,Riverside,1,2.0,1970.0,1,Menifee,2,1,1,1,2,0,2.0,Perris Union High,420.0,6970.0,2026-04
Laminate,1,0,880000.0,34.110071999999995,-117.843135,1464.0,629 - Glendora,Los Angeles,1,2.0,1971.0,2,Glendora,4,1,1,1,4,0,2.0,Glendora Unified,0.0,7739.0,2026-04
"Laminate,Wood",0,0,855000.0,34.109067,-117.777582,1628.0,684 - La Verne,Los Angeles,1,2.0,1952.0,2,La Verne,3,1,1,1,3,0,2.0,Bonita Unified,0.0,6963.0,2026-04
,0,0,499950.0,33.83809,-117.194125,2131.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2004.0,3,Perris,3,1,1,1,0,0,2.0,Perris Union High,85.0,4356.0,2026-04
Wood,0,0,1130000.0,34.175642,-118.10258600000002,1257.0,604 - Altadena,Los Angeles,0,2.0,1942.0,2,Altadena,2,1,1,1,,0,2.0,,,7613.0,2026-04
,0,0,855000.0,33.885267,-118.134215,1805.0,"RG - Bellflower North of 91 Frwy, S of Alondra",Los Angeles,0,2.0,1941.0,2,Bellflower,3,1,1,1,1,0,2.0,Bellflower Unified,0.0,8575.0,2026-04
,0,0,685000.0,33.965387,-117.22614,2347.0,259 - Moreno Valley,Riverside,1,2.0,2020.0,2,Moreno Valley,4,0,1,1,4,0,2.0,Moreno Valley Unified,210.0,13939.0,2026-04
,1,0,1455000.0,33.688214,-117.628985,2140.0,PH - Portola Hills,Orange,1,2.0,1988.0,3,Lake Forest,3,1,2,2,0,0,2.0,Saddleback Valley Unified,148.0,5922.0,2026-04
Tile,1,1,780000.0,33.849015,-116.5294,1597.0,331 - North End Palm Springs,Riverside,1,2.0,1997.0,2,Palm Springs,4,1,1,1,,0,2.0,,,7405.0,2026-04
"Laminate,Tile",1,0,596000.0,33.656195000000004,-117.368385,2395.0,SRCAR - Southwest Riverside County,Riverside,0,0.0,1938.0,5,Lake Elsinore,4,0,2,2,2,0,0.0,Lake Elsinore Unified,75.0,3485.0,2026-04
"Carpet,Tile",1,0,585000.0,33.563264000000004,-117.17001100000002,2162.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,1988.0,3,Murrieta,4,1,2,2,0,0,3.0,Murrieta,0.0,6969.0,2026-04
"Carpet,Laminate",1,0,449000.0,37.610741,-121.002083,1430.0,,Stanislaus,1,2.0,1993.0,3,Modesto,4,1,2,2,0,0,2.0,Modesto City,0.0,5000.0,2026-04
,0,0,1540000.0,33.543021,-117.772659,1995.0,LV - Laguna Village,Orange,0,1.0,1948.0,2,Laguna Beach,2,1,1,1,1,0,1.0,Laguna Beach Unified,0.0,5704.0,2026-04
Laminate,0,1,850000.0,34.198848,-118.530266,1880.0,RES - Reseda,Los Angeles,0,0.0,1948.0,3,Reseda,4,0,1,1,4,0,0.0,Los Angeles Unified,0.0,7292.0,2026-04
,0,0,288600.0,37.126262,-120.265202,1041.0,,Madera,1,1.0,1947.0,1,Chowchilla,2,0,1,1,2,0,1.0,Chowchilla Union,0.0,6970.0,2026-04
,0,0,584153.0,34.410839,-117.350612,2650.0,HSP - Hesperia,San Bernardino,1,2.0,2025.0,3,Hesperia,4,0,2,2,1,1,2.0,Hesperia Unified,0.0,10726.0,2026-04
"Carpet,Tile",0,1,510000.0,33.725213000000004,-116.277226,1621.0,"308 - La Quinta North of HWY 111, Indian Springs",Riverside,1,3.0,1990.0,2,La Quinta,3,1,1,1,,0,3.0,Desert Sands Unified,,7405.0,2026-04
,0,0,440000.0,33.983759,-117.382026,1020.0,252 - Riverside,Riverside,0,2.0,1905.0,2,Riverside,2,0,1,1,1,0,2.0,Riverside Unified,0.0,7405.0,2026-04
,1,0,942500.0,34.715456,-120.457365,2173.0,LOMP - Lompoc,Santa Barbara,1,2.0,1979.0,3,Lompoc,3,1,1,1,3,0,2.0,Lompoc Unified,0.0,20038.0,2026-04
,1,0,885000.0,34.266608000000005,-118.454003,1489.0,MHL - Mission Hills,Los Angeles,0,8.0,1959.0,2,San Fernando,3,1,1,1,3,0,2.0,See Remarks,0.0,9777.0,2026-04
"Carpet,Laminate",1,0,480000.0,34.681999,-118.107022,2449.0,LAC - Lancaster,Los Angeles,1,4.0,1986.0,4,Lancaster,3,1,1,1,3,0,2.0,Antelope Valley Union,0.0,7148.0,2026-04
"Carpet,Tile,Vinyl",0,0,795000.0,37.9896033,-121.6836408,3247.0,,Contra Costa,1,3.0,2025.0,4,Oakley,5,0,2,2,,1,3.0,,94.0,6000.0,2026-04
"Laminate,Tile",0,0,715000.0,34.012366,-117.320937,1556.0,252 - Riverside,Riverside,1,3.0,1984.0,2,Riverside,4,1,1,1,3,0,3.0,Riverside Unified,0.0,20038.0,2026-04
,1,0,1050000.0,32.784859999999995,-116.922994,2240.0,92019 - El Cajon,San Diego,0,0.0,2020.0,2,El Cajon,5,1,,3,1,0,0.0,Cajon Valley Union,0.0,45302.4,2026-04
Laminate,0,0,240000.0,33.917341,-118.22481,764.0,"RN - Compton N of Rosecrans, E of Central",Los Angeles,0,0.0,1924.0,1,Compton,2,0,1,1,1,0,0.0,Compton Unified,0.0,3319.0,2026-04
,1,0,549000.0,34.653707,-118.23861200000002,2144.0,LAC - Lancaster,Los Angeles,1,3.0,1987.0,3,Lancaster,4,1,2,2,3,0,3.0,Antelope Valley Union,0.0,10418.0,2026-04
"Carpet,Vinyl",0,0,594827.0,33.688984000000005,-116.212215,1835.0,314 - Indio South of East Valley,Riverside,1,2.0,2025.0,3,Indio,4,0,1,1,4,1,2.0,Coachella Valley Unified,175.0,6071.0,2026-04
Vinyl,1,0,370000.0,34.126065000000004,-116.410723,2158.0,DC551 - Airport Area,San Bernardino,1,2.0,1984.0,2,Yucca Valley,3,0,1,1,3,0,2.0,Morongo Unified,0.0,15250.0,2026-04
"Carpet,Wood",1,0,1430000.0,33.736627,-117.807651,2020.0,71 - Tustin,Orange,1,4.0,1964.0,3,Tustin,5,1,2,2,5,0,2.0,Tustin Unified,0.0,7245.0,2026-04
,0,0,218250.0,37.297042,-120.500786,952.0,,Merced,1,1.0,1952.0,1,Merced,2,0,1,1,2,0,1.0,ABC Unified,0.0,7500.0,2026-04
"Laminate,Tile",0,0,815000.0,33.890693,-118.211485,2045.0,"RO - Compton S of Rosecrans, E of Alameda",Los Angeles,0,3.0,1929.0,3,Compton,4,1,1,1,4,0,3.0,Los Angeles Unified,0.0,6895.0,2026-04
,1,1,2050000.0,34.151499,-117.691982,4569.0,683 - Claremont,Los Angeles,1,3.0,2007.0,4,Claremont,4,1,2,2,3,0,3.0,Claremont Unified,255.0,19241.0,2026-04
,1,1,2398000.0,34.178088,-118.098515,2896.0,646 - Pasadena (NE),Los Angeles,1,2.0,1957.0,4,Pasadena,4,1,1,1,4,0,2.0,Pasadena Unified,0.0,15169.0,2026-04
,1,1,800000.0,33.788134,-117.35546200000002,1697.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1976.0,2,Perris,4,1,1,1,4,0,2.0,Perris Union High,0.0,160301.0,2026-04
,1,1,630000.0,34.487262,-117.38771,3444.0,VIC - Victorville,San Bernardino,1,3.0,2004.0,4,Victorville,5,0,2,2,1,0,3.0,Victor Valley Union High,0.0,8712.0,2026-04
Wood,0,0,685000.0,34.019247,-118.294054,1036.0,C34 - Los Angeles Southwest,Los Angeles,0,2.0,1921.0,1,Los Angeles,2,0,1,1,,0,,,,4000.0,2026-04
"Carpet,Laminate,Tile",0,0,1130000.0,33.762767,-117.860377,1404.0,70 - Santa Ana North of First,Orange,0,2.0,1941.0,2,Santa Ana,3,1,2,2,3,0,2.0,Santa Ana Unified,0.0,7280.0,2026-04
,1,0,585000.0,33.225128000000005,-117.297709,1050.0,92057 - Oceanside,San Diego,1,1.0,1980.0,2,Oceanside,2,0,1,1,,0,1.0,Oceanside Unified,438.0,1742.4,2026-04
