Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
,0,0,435000.0,37.92594374,-122.34969575,819.0,,Contra Costa,1,2.0,1960.0,1,Richmond,3,0,1,1,,0,1.0,,,2500.0,2025-09
,1,0,1200000.0,34.239543,-118.252046,1920.0,635 - La Crescenta/Glendale Montrose & Annex,Los Angeles,0,2.0,1950.0,2,La Crescenta,3,1,1,1,,0,2.0,,,5728.0,2025-09
"Carpet,Laminate",0,0,325000.0,39.825049,-121.599905,1396.0,,Butte,1,2.0,2025.0,2,Magalia,3,0,1,1,3,1,2.0,Paradise Unified,280.0,10454.0,2025-09
SeeRemarks,0,1,1265000.0,34.188155,-118.563579,1602.0,WHLL - Woodland Hills,Los Angeles,1,2.0,1954.0,2,Woodland Hills,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,7554.0,2025-09
,1,0,1013000.0,32.753190999999994,-116.917047,1910.0,92019 - El Cajon,San Diego,1,4.0,1982.0,3,El Cajon,4,1,2,2,0,0,2.0,Cajon Valley Union,0.0,7405.2,2025-09
"Tile,Wood",1,0,1005000.0,33.817151,-118.128359,1094.0,31 - South of Conant,Los Angeles,0,5.0,1950.0,1,Long Beach,3,1,1,1,3,0,2.0,Long Beach Unified,0.0,5595.0,2025-09
Tile,1,0,1795000.0,33.536457,-117.607999,1815.0,ESEN - Esencia,Orange,1,2.0,2015.0,2,Rancho Mission Viejo,3,1,1,1,3,0,2.0,Capistrano Unified,438.0,5752.0,2025-09
"Tile,Wood",1,0,1516000.0,33.63097,-117.652902,2133.0,MN - Mission Viejo North,Orange,1,2.0,1976.0,3,Mission Viejo,4,1,1,1,4,0,2.0,Capistrano Unified,316.0,5700.0,2025-09
"Carpet,Concrete,Laminate,Stone,Tile",1,0,570000.0,33.793981,-116.94813700000002,2535.0,SRCAR - Southwest Riverside County,Riverside,1,7.0,2022.0,3,San Jacinto,5,0,2,2,2,0,3.0,San Jacinto Unified,0.0,7588.0,2025-09
Laminate,0,0,1290000.0,34.211076,-118.43171,2200.0,PC - Panorama City,Los Angeles,0,0.0,1951.0,3,Panorama City,4,1,1,1,4,1,0.0,Los Angeles Unified,0.0,6007.0,2025-09
,0,0,1090000.0,33.847805,-118.073321,1404.0,"RD - Cerritos South of 91 Frwy, W of Norwalk",Los Angeles,1,2.0,1976.0,2,Cerritos,4,1,1,1,4,0,2.0,ABC Unified,0.0,6497.0,2025-09
"Laminate,Wood",0,0,840000.0,37.68727165,-121.74944904,1196.0,,Alameda,1,2.0,1962.0,2,Livermore,3,1,1,1,,0,2.0,,,6000.0,2025-09
"Tile,Wood",0,0,935000.0,38.30112118,-122.29882114,955.0,,Napa,1,3.0,1900.0,1,Napa,3,0,1,1,,0,3.0,,,8487.0,2025-09
"Carpet,Vinyl",0,0,920000.0,33.856118,-118.255186,1586.0,137 - North Carson,Los Angeles,1,2.0,1961.0,2,Carson,4,0,1,1,4,0,2.0,Los Angeles Unified,0.0,6000.0,2025-09
,1,1,4680000.0,34.113648,-118.042025,9270.0,605 - Arcadia,Los Angeles,1,4.0,2014.0,7,Arcadia,6,1,2,2,2,0,4.0,Arcadia Unified,0.0,26532.0,2025-09
"Carpet,Tile,Vinyl,Wood",1,0,560000.0,33.91896,-117.157686,1448.0,259 - Moreno Valley,Riverside,1,2.0,1974.0,2,Moreno Valley,4,1,1,1,4,0,2.0,Moreno Valley Unified,0.0,8276.0,2025-09
Laminate,1,0,1500000.0,34.158855,-118.111901,1382.0,646 - Pasadena (NE),Los Angeles,0,2.0,1922.0,2,Pasadena,3,1,1,1,3,0,2.0,Pasadena Unified,0.0,10562.0,2025-09
,0,0,455000.0,33.904169,-118.233325,912.0,"RN - Compton N of Rosecrans, E of Central",Los Angeles,1,1.0,1924.0,1,Compton,3,0,1,1,3,0,1.0,Compton Unified,0.0,4996.0,2025-09
Wood,0,0,1450000.0,32.721618,-117.128696,1698.0,92102 - San Diego,San Diego,0,0.0,1914.0,2,San Diego,4,1,2,2,2,0,0.0,San Diego Unified,0.0,5040.0,2025-09
,1,0,2000000.0,34.155188,-118.45278799999998,3127.0,SO - Sherman Oaks,Los Angeles,1,5.0,2002.0,5,Sherman Oaks,5,1,2,2,,0,2.0,,,6502.0,2025-09
"Tile,Wood",0,0,1100000.0,36.82293449,-121.66402692,1993.0,699 - Not Defined,Monterey,1,8.0,1991.0,3,Prunedale,4,1,,0,,0,2.0,North Monterey County Unified,,150282.0,2025-09
"Carpet,Laminate,Tile",1,1,580000.0,34.562166999999995,-118.029747,2874.0,PLM - Palmdale,Los Angeles,1,2.0,2000.0,3,Palmdale,5,1,2,2,2,0,2.0,Palmdale,0.0,6970.0,2025-09
Vinyl,0,0,819000.0,34.905255,-120.428297,1646.0,OREA - SM/Orcutt East,Santa Barbara,1,3.0,2024.0,3,Santa Maria,3,1,1,1,3,0,3.0,Orcutt Union,137.0,6076.0,2025-09
"Tile,Vinyl",1,0,899000.0,34.071598,-117.015944,1145.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,0,0.0,1962.0,2,Yucaipa,2,1,1,1,2,0,0.0,Yucaipa/Calimesa Unified,0.0,278800.0,2025-09
,0,0,750000.0,33.966735,-117.39364,1883.0,252 - Riverside,Riverside,0,2.0,1945.0,2,Riverside,3,1,1,1,3,0,2.0,Riverside Unified,0.0,9583.0,2025-09
,0,1,1125000.0,34.175282,-118.575365,1404.0,WHLL - Woodland Hills,Los Angeles,1,2.0,1959.0,2,Woodland Hills,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,12059.0,2025-09
Wood,0,0,1575000.0,37.52908027,-122.29320715,1550.0,699 - Not Defined,San Mateo,0,2.0,1950.0,2,San Mateo,3,1,,0,,0,0.0,Other,,5200.0,2025-09
Wood,0,0,940000.0,34.267557000000004,-118.51717,1998.0,GH - Granada Hills,Los Angeles,1,2.0,1954.0,3,Granada Hills,4,1,1,1,4,0,2.0,Los Angeles Unified,0.0,7502.0,2025-09
"Carpet,Tile",1,0,620000.0,33.477787,-117.073595,1454.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1999.0,2,Temecula,3,1,1,1,3,0,2.0,Temecula Unified,0.0,5663.0,2025-09
Vinyl,1,1,455000.0,33.776763,-116.343479,1596.0,324 - East Palm Desert,Riverside,1,2.0,2016.0,3,Palm Desert,3,0,2,2,,0,2.0,,320.0,1618.0,2025-09
,0,0,340000.0,35.668797999999995,-119.233792,1093.0,BKSF - Bakersfield,Kern,1,2.0,2002.0,2,McFarland,3,0,1,1,,0,2.0,,,6098.0,2025-09
"Carpet,Tile,Vinyl",1,0,1525000.0,33.452151,-117.647749,2753.0,SN - San Clemente North,Orange,1,4.0,1981.0,3,San Clemente,3,1,2,2,0,0,2.0,Capistrano Unified,115.0,7200.0,2025-09
"Carpet,Laminate",1,1,605000.0,34.079358,-117.719949,1618.0,687 - Pomona,Los Angeles,1,2.0,2006.0,3,Pomona,3,0,,3,0,0,2.0,Pomona Unified,397.0,38336.0,2025-09
,1,0,1025000.0,33.355388,-117.244139,2401.0,92028 - Fallbrook,San Diego,1,3.0,2001.0,3,Fallbrook,4,1,1,1,,0,3.0,Fallbrook Union,264.0,13068.0,2025-09
"Carpet,Wood",1,0,1285000.0,33.567078,-117.316937,3658.0,SRCAR - Southwest Riverside County,Riverside,1,7.0,1981.0,3,Murrieta,5,1,1,1,4,0,7.0,Murrieta,80.0,197327.0,2025-09
"Carpet,Tile,Vinyl",1,0,1150000.0,33.672737,-117.198421,4134.0,SRCAR - Southwest Riverside County,Riverside,1,9.0,2023.0,6,Menifee,5,1,2,2,1,0,3.0,Menifee Union,27.0,14815.0,2025-09
"Carpet,Concrete,Tile",0,0,2300000.0,37.27714906,-121.74132425,2246.0,699 - Not Defined,Santa Clara,1,1.0,1996.0,3,San Jose,4,1,,0,,0,1.0,Other,,8550.0,2025-09
Wood,0,0,2480000.0,37.35970612,-122.04423053,1570.0,699 - Not Defined,Santa Clara,1,2.0,1962.0,2,Sunnyvale,4,1,,0,,0,2.0,Other,,6700.0,2025-09
,0,0,1330000.0,37.27423092,-121.81704744,1458.0,699 - Not Defined,Santa Clara,1,2.0,1966.0,2,San Jose,4,0,,0,,0,2.0,Other,,6600.0,2025-09
"Carpet,Wood",1,0,730000.0,33.814232000000004,-118.196195,941.0,5 - Wrigley Area,Los Angeles,0,4.0,1940.0,1,Long Beach,2,0,1,1,2,0,2.0,Long Beach Unified,0.0,5401.0,2025-09
Wood,0,0,860000.0,33.821,-118.113202,903.0,31 - South of Conant,Los Angeles,1,3.0,1950.0,1,Long Beach,2,1,1,1,2,0,1.0,Long Beach Unified,0.0,5074.0,2025-09
"Carpet,Tile,Vinyl",0,0,415000.0,37.9798165,-121.32198575,1805.0,,San Joaquin,1,2.0,2008.0,3,Stockton,4,0,2,2,,0,2.0,,137.0,1998.0,2025-09
"Carpet,Tile,Vinyl",0,0,710000.0,37.95829375,-121.788869,3270.0,,Contra Costa,1,3.0,2002.0,3,Antioch,4,1,2,2,,0,3.0,,,9704.0,2025-09
"Carpet,Vinyl",0,0,681018.0,33.969578000000006,-117.466489,1583.0,251 - Jurupa Valley,Riverside,1,2.0,2025.0,3,Jurupa Valley,3,0,2,2,0,1,2.0,Jurupa Unified,158.0,3988.0,2025-09
"Carpet,Wood",1,1,740000.0,33.474134,-117.105383,1629.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1996.0,3,Temecula,3,1,2,2,0,0,2.0,Temecula Unified,70.0,5227.0,2025-09
Laminate,1,0,700000.0,34.416764,-117.174101,4190.0,APPV - Apple Valley,San Bernardino,1,4.0,2002.0,5,Apple Valley,6,1,1,1,6,0,4.0,Apple Valley Unified,0.0,78286.0,2025-09
Vinyl,0,0,1070000.0,33.734582,-117.94057,1396.0,"68 - N of Heil, S of Blsa, E of Brookhrst, W of Ha",Orange,1,6.0,1964.0,3,Santa Ana,5,1,1,1,3,0,2.0,Santa Ana Unified,0.0,6039.0,2025-09
,1,0,300000.0,34.247751,-117.264686,1208.0,286 - Crestline Area,San Bernardino,0,0.0,1982.0,2,Crestline,2,1,1,1,0,0,0.0,Rim of the World,0.0,5530.0,2025-09
"Vinyl,Wood",1,1,584000.0,34.029406,-117.120701,1374.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,1,2.0,1956.0,2,Yucaipa,3,1,1,1,3,0,2.0,Yucaipa/Calimesa Unified,0.0,16675.0,2025-09
"Carpet,Vinyl",0,0,1261500.0,33.464101,-117.668081,1130.0,CB - Capistrano Beach,Orange,1,4.0,1959.0,2,Dana Point,3,0,1,1,3,0,1.0,Capistrano Unified,0.0,5200.0,2025-09
"Concrete,Vinyl",1,0,755000.0,35.60175,-120.642047,1491.0,PRIC - PR Inside City Limit,San Luis Obispo,1,2.0,2001.0,2,Paso Robles,3,0,1,1,3,0,2.0,Paso Robles Joint Unified,,8114.0,2025-09
Concrete,1,1,880000.0,34.155321,-116.418658,1787.0,DC553 - Buena Vista South,San Bernardino,1,2.0,2024.0,2,Yucca Valley,3,1,1,1,3,1,2.0,Morongo Unified,0.0,139469.0,2025-09
"Carpet,Vinyl",1,0,740000.0,33.966076,-117.732889,1411.0,682 - Chino Hills,San Bernardino,1,2.0,1987.0,3,Chino Hills,3,1,2,2,0,0,2.0,Chino Valley Unified,50.0,2457.0,2025-09
"Carpet,Tile",1,1,2550000.0,33.00431897,-117.0333512,4000.0,92064 - Poway,San Diego,0,9.0,1969.0,5,Poway,4,1,1,1,,0,4.0,,,47480.0,2025-09
"Carpet,Laminate,Tile",1,0,440000.0,34.505662,-117.193462,1657.0,APPV - Apple Valley,San Bernardino,1,2.0,1976.0,2,Apple Valley,3,1,1,1,3,0,2.0,Apple Valley Unified,0.0,43750.0,2025-09
"SeeRemarks,Tile,Wood",0,0,1650000.0,37.89213141,-122.26857423,1892.0,,Alameda,0,1.0,1923.0,2,Berkeley,4,1,2,2,,0,1.0,Berkeley,,4500.0,2025-09
"Tile,Wood",0,0,1250000.0,33.990898,-118.403344,1987.0,C28 - Culver City,Los Angeles,0,2.0,1951.0,2,Culver City,4,1,2,2,,0,,,,5186.0,2025-09
Carpet,1,0,575000.0,33.765969,-116.690647,928.0,222 - Idyllwild,Riverside,0,4.0,1957.0,2,Idyllwild,3,1,2,2,,0,0.0,,,28750.0,2025-09
"Laminate,Wood",0,0,1500000.0,34.17828,-118.982524,2878.0,NBPK - Newbury Park,Ventura,1,2.0,2003.0,4,Newbury Park,4,1,1,1,,0,2.0,Conejo Valley Unified,312.0,9583.0,2025-09
,1,0,1350000.0,32.74348522,-117.23715942,1991.0,92107 - Ocean Beach,San Diego,0,3.0,1947.0,2,San Diego,3,1,1,1,,0,2.0,,,6900.0,2025-09
"Carpet,Tile",0,0,460000.0,34.359393,-119.057073,909.0,SPL - Santa Paula,Ventura,0,0.0,1948.0,1,Santa Paula,3,0,1,1,,0,0.0,,,3438.0,2025-09
,1,0,355000.0,34.211293,-117.103572,1350.0,288 - Running Springs,San Bernardino,0,2.0,1977.0,2,Running Springs,3,1,2,2,,0,,,,7220.0,2025-09
Carpet,1,0,577000.0,32.71470183,-117.07333679,1174.0,92114 - Encanto,San Diego,1,5.0,1958.0,2,San Diego,4,0,1,1,,0,2.0,,,6000.0,2025-09
"Laminate,Tile,Vinyl",0,0,2162000.0,37.46797253,-121.9108163,1906.0,,Alameda,1,2.0,1978.0,3,Fremont,4,1,2,2,,0,2.0,Fremont Unified,,5973.0,2025-09
"Carpet,Tile,Wood",1,0,1660000.0,33.172249,-117.341008,2532.0,92008 - Carlsbad,San Diego,1,5.0,1986.0,3,Carlsbad,3,1,2,2,3,0,2.0,Carlsbad Unified,0.0,10306.0,2025-09
,0,0,700000.0,33.929168,-118.374732,1454.0,108 - North Hawthorne,Los Angeles,0,2.0,1942.0,1,Hawthorne,3,0,1,1,3,0,2.0,Wiseburn Unified,0.0,6977.0,2025-09
"Carpet,Laminate,Tile",1,0,1789000.0,32.94431714,-117.12675962,2213.0,92129 - Rancho Penasquitos,San Diego,1,6.0,1989.0,3,San Diego,5,1,2,2,,0,3.0,,,7274.0,2025-09
,1,0,879000.0,32.58037895,-117.02193409,1923.0,92154 - Otay Mesa,San Diego,0,4.0,2004.0,3,San Diego,3,0,2,2,,0,2.0,,120.0,,2025-09
"Carpet,Tile,Wood",0,0,2700000.0,37.52812834,-122.32754377,2160.0,699 - Not Defined,San Mateo,1,2.0,1965.0,3,San Mateo,3,1,,0,,0,2.0,Other,,7477.0,2025-09
"Carpet,Tile",0,0,415000.0,33.666402000000005,-116.189981,1426.0,315 - Coachella,Riverside,1,2.0,2017.0,2,Coachella,3,0,1,1,,0,2.0,Coachella Valley Unified,,6534.0,2025-09
Carpet,0,0,1459000.0,33.731590999999995,-117.979869,2379.0,59 - Westminster North of 405 & Westminster,Orange,1,2.0,1977.0,3,Westminster,4,1,2,2,0,0,2.0,Westminster Unified,0.0,6175.0,2025-09
,1,1,770000.0,33.926681,-117.157989,3474.0,259 - Moreno Valley,Riverside,1,4.0,2007.0,5,Moreno Valley,5,1,2,2,1,0,4.0,Moreno Valley Unified,45.0,16552.0,2025-09
,0,0,754000.0,34.11835,-117.435483,2420.0,264 - Fontana,San Bernardino,1,2.0,2017.0,3,Fontana,4,0,2,2,1,0,2.0,ABC Unified,0.0,4288.0,2025-09
,0,0,325000.0,32.89077474,-116.94020084,2000.0,92040 - Lakeside,San Diego,0,2.0,2023.0,3,Lakeside,3,0,2,2,,0,2.0,,,43560.0,2025-09
"Carpet,Laminate",1,0,1700000.0,36.97914712,-121.95634542,1308.0,699 - Not Defined,Santa Cruz,1,1.0,1952.0,2,Capitola,2,1,,0,,0,1.0,Other,,7318.0,2025-09
"Carpet,Laminate",1,1,715000.0,34.533629,-117.276784,2618.0,APPV - Apple Valley,San Bernardino,1,3.0,2014.0,3,Apple Valley,5,0,1,1,5,0,3.0,Apple Valley Unified,0.0,20325.0,2025-09
,0,0,1140000.0,33.849028999999994,-118.053983,2256.0,81 - La Palma,Orange,1,3.0,1966.0,3,La Palma,5,1,2,2,1,0,3.0,Anaheim Union High,0.0,4900.0,2025-09
"Carpet,Tile,Wood",1,0,950000.0,37.9546305,-121.9741735,2259.0,,Contra Costa,1,4.0,1981.0,3,Concord,4,1,2,2,,0,2.0,,,5050.0,2025-09
,1,0,630000.0,33.907677,-118.193696,1737.0,RM - Lynwood,Los Angeles,1,2.0,1997.0,3,Lynwood,4,1,2,2,1,0,2.0,Los Angeles Unified,200.0,6281.0,2025-09
"Tile,Vinyl",1,0,880000.0,33.670739000000005,-117.771413,964.0,OT - Orangetree,Orange,1,2.0,1977.0,2,Irvine,2,1,1,1,2,0,2.0,Irvine Unified,203.0,2988.0,2025-09
,0,0,1100000.0,37.64103334,-122.43807221,1320.0,699 - Not Defined,San Mateo,1,2.0,1954.0,2,South San Francisco,3,1,,0,,0,2.0,South San Francisco Unified,,5098.0,2025-09
Laminate,1,0,689000.0,34.019484000000006,-117.048515,2546.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,1,2.0,2017.0,3,Yucaipa,5,1,1,1,5,0,2.0,Yucaipa/Calimesa Unified,0.0,13129.0,2025-09
"Laminate,Tile",1,0,2900000.0,33.060047999999995,-117.217909,3500.0,92024 - Encinitas,San Diego,1,7.0,1986.0,3,Encinitas,4,1,1,1,4,0,3.0,San Dieguito Union,0.0,43560.0,2025-09
"Tile,Wood",1,0,1000000.0,36.65952539,-121.65294645,2223.0,699 - Not Defined,Monterey,0,3.0,1954.0,2,Salinas,3,1,,0,,0,2.0,Other,,8400.0,2025-09
"Tile,Wood",0,0,2252000.0,37.25415086,-121.9246793,1087.0,699 - Not Defined,Santa Clara,1,2.0,1950.0,2,San Jose,3,0,,0,,0,2.0,Other,,9750.0,2025-09
"Carpet,Laminate,Tile",1,0,850000.0,36.78103771,-121.71627754,2064.0,699 - Not Defined,Monterey,1,2.0,1976.0,3,Salinas,4,1,,0,,0,2.0,North Monterey County Unified,,13133.0,2025-09
,1,0,376500.0,33.920001,-118.232574,480.0,"RN - Compton N of Rosecrans, E of Central",Los Angeles,1,1.0,1925.0,1,Compton,1,0,1,1,1,0,1.0,Compton Unified,0.0,1860.0,2025-09
,0,0,710000.0,33.940905,-118.192225,984.0,"T2 - Cudahy, SouthGate W of 710, HuntPk S of Flore",Los Angeles,0,2.0,1945.0,1,South Gate,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5009.0,2025-09
"Carpet,Vinyl",1,0,240000.0,34.143159000000004,-116.063927,1144.0,DC726 - Four Corners,San Bernardino,1,2.0,1958.0,2,29 Palms,3,0,1,1,3,0,2.0,Morongo Unified,0.0,29185.0,2025-09
,1,0,680000.0,33.949962,-118.236613,740.0,WATT - Watts,Los Angeles,1,1.0,1955.0,1,Los Angeles,2,1,1,1,1,0,1.0,Los Angeles Unified,0.0,3375.0,2025-09
"Carpet,Tile,Wood",1,1,2050000.0,33.539059,-117.69838,2712.0,LNLAK - Lake Area,Orange,1,3.0,1987.0,3,Laguna Niguel,5,1,2,2,1,0,3.0,Capistrano Unified,165.0,9120.0,2025-09
"Carpet,Stone,Tile,Wood",0,0,3100000.0,37.51342653,-122.31069419,2926.0,699 - Not Defined,San Mateo,1,2.0,1976.0,4,Belmont,4,1,,0,,0,2.0,Other,,6245.0,2025-09
"Tile,Wood",1,0,1200000.0,0.0,0.0,2110.0,699 - Not Defined,Monterey,1,0.0,1984.0,3,Salinas,3,1,1,1,,0,2.0,North Monterey County Unified,0.0,43690.68,2025-09
,0,0,920000.0,33.909854,-117.599056,2198.0,248 - Corona,Riverside,1,3.0,1999.0,2,Corona,3,1,1,1,3,0,3.0,Corona-Norco Unified,0.0,11326.0,2025-09
,1,0,725000.0,34.132181,-117.842641,1391.0,629 - Glendora,Los Angeles,1,2.0,1955.0,2,Glendora,4,1,1,1,4,0,2.0,Glendora Unified,0.0,6932.0,2025-09
"Carpet,Tile",0,0,1060000.0,33.815464,-118.030877,1460.0,80 - Cypress North of Katella,Orange,1,2.0,1969.0,2,Cypress,3,1,1,1,3,0,2.0,Anaheim Union High,0.0,5525.0,2025-09
Laminate,1,0,780000.0,34.086732,-118.074268,1468.0,651 - Rosemead/S. San Gabriel,Los Angeles,1,2.0,1961.0,2,Rosemead,3,1,1,1,3,0,2.0,Rosemead,0.0,5264.0,2025-09
,0,0,870000.0,34.145533,-117.464753,3062.0,264 - Fontana,San Bernardino,1,3.0,2005.0,3,Fontana,4,1,2,2,1,0,3.0,Fontana Unified,120.0,6300.0,2025-09
,1,1,1092000.0,35.623675,-120.677982,2597.0,PRIC - PR Inside City Limit,San Luis Obispo,1,3.0,2007.0,3,Paso Robles,4,1,1,1,4,0,3.0,Paso Robles Joint Unified,0.0,13658.0,2025-09
Vinyl,1,0,867000.0,34.052714,-117.222247,2438.0,267 - Loma Linda,San Bernardino,1,2.0,2020.0,3,Loma Linda,4,0,2,2,3,0,2.0,Redlands Unified,75.0,7500.0,2025-09
,1,1,1446000.0,33.948599,-117.689843,3455.0,682 - Chino Hills,San Bernardino,1,3.0,2003.0,3,Chino Hills,5,1,2,2,0,0,3.0,Chino Valley Unified,207.0,12250.0,2025-09
"Carpet,Laminate,Tile",1,0,2015000.0,34.142022999999995,-118.832493,1609.0,WV - Westlake Village,Ventura,1,2.0,1976.0,2,Westlake Village,2,1,1,1,2,0,2.0,Conejo Valley Unified,300.0,5662.0,2025-09
,1,0,595000.0,33.505795,-117.11923,984.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1988.0,2,Temecula,2,1,1,1,2,0,2.0,Temecula Unified,25.0,5663.0,2025-09
,0,1,725000.0,34.069016,-117.715414,1314.0,699 - Not Defined,San Bernardino,1,2.0,1959.0,2,Montclair,3,0,1,1,3,0,2.0,Chaffey Joint Union High,0.0,7700.0,2025-09
,1,0,1490000.0,34.191331,-118.409331,2023.0,NHO - North Hollywood,Los Angeles,1,2.0,1947.0,3,North Hollywood,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,6301.0,2025-09
"Carpet,Laminate",1,0,995000.0,39.734776,-121.825141,3320.0,,Butte,0,3.0,1929.0,3,Chico,4,1,2,2,1,0,1.0,Chico Unified,0.0,8712.0,2025-09
Brick,0,0,1170000.0,34.258137,-118.595717,2884.0,CHT - Chatsworth,Los Angeles,1,0.0,2006.0,4,Chatsworth,4,1,1,1,,0,,,39.0,8595.0,2025-09
Vinyl,1,1,1630000.0,33.964661,-118.381493,1606.0,C29 - Westchester,Los Angeles,1,2.0,1946.0,2,Los Angeles,4,0,1,1,4,0,2.0,Los Angeles Unified,0.0,6351.0,2025-09
,1,0,1210000.0,32.945199,-117.114244,1882.0,92129 - Rancho Penasquitos,San Diego,1,4.0,1975.0,2,San Diego,3,1,2,2,1,0,2.0,Poway Unified,0.0,5983.0,2025-09
Wood,1,0,1490000.0,34.115423,-118.314659,1459.0,637 - Los Feliz,Los Angeles,1,2.0,1940.0,2,Los Angeles,3,1,2,2,,0,,,,5717.0,2025-09
Laminate,0,0,715000.0,34.224418,-119.187344,950.0,VC31 - Oxnard - Northwest,Ventura,1,2.0,1974.0,2,Oxnard,3,1,1,1,,0,2.0,,,6098.0,2025-09
"Laminate,Tile",1,1,1050000.0,34.394468,-118.590321,1979.0,STEV - Stevenson Ranch,Los Angeles,1,2.0,1997.0,2,Stevenson Ranch,3,1,1,1,3,0,2.0,William S. Hart Union,39.0,5558.0,2025-09
"Laminate,Wood",0,0,900000.0,37.66809875,-121.785408,1378.0,,Alameda,1,2.0,1959.0,2,Livermore,3,1,1,1,,0,2.0,Livermore Valley,,6000.0,2025-09
"Laminate,SeeRemarks,Tile",0,0,735000.0,33.934037,-117.937666,1553.0,87 - La Habra,Orange,1,2.0,1939.0,2,La Habra,3,0,1,1,3,0,2.0,Fullerton Joint Union High,0.0,6583.0,2025-09
,1,0,1065000.0,32.661148,-116.9608,2010.0,91914 - Chula Vista,San Diego,1,4.0,1999.0,3,Chula Vista,4,0,2,2,0,0,2.0,Sweetwater Union,181.0,4759.0,2025-09
Laminate,0,0,529000.0,33.765484,-116.294981,1622.0,307 - Sun City,Riverside,1,2.0,1997.0,2,Palm Desert,2,1,1,1,,0,2.0,,398.0,6534.0,2025-09
,0,1,1090000.0,32.97423512,-117.05859882,2158.0,92064 - Poway,San Diego,0,5.0,1975.0,3,Poway,4,0,2,2,,0,2.0,,,8500.0,2025-09
"Carpet,Tile,Wood",0,0,1025000.0,37.959654,-122.10194950000002,1998.0,,Contra Costa,1,2.0,1963.0,3,Martinez,3,1,1,1,,0,2.0,,,7490.0,2025-09
,0,0,620000.0,36.7032796,-121.65651657,1051.0,699 - Not Defined,Monterey,1,2.0,1940.0,1,Salinas,2,1,,0,,0,2.0,Other,,6000.0,2025-09
"Carpet,Laminate,Stone,Tile",0,0,1589000.0,36.97456613,-121.95799737,1742.0,699 - Not Defined,Santa Cruz,1,2.0,2002.0,3,Capitola,3,0,,0,,0,2.0,Other,,4008.0,2025-09
Tile,1,0,950000.0,33.24142881,-117.31982292,1931.0,92057 - Oceanside,San Diego,0,6.0,1992.0,3,Oceanside,4,1,1,1,,0,3.0,,,9817.0,2025-09
"Carpet,Concrete,Tile",0,0,2050011.0,37.581686100000006,-122.03836462,2053.0,,Alameda,1,2.0,1976.0,3,Fremont,3,1,2,2,,0,2.0,Fremont Unified,,8029.0,2025-09
,0,1,775000.0,34.119468,-117.886839,1444.0,607 - Azusa,Los Angeles,1,2.0,1955.0,2,Azusa,4,1,1,1,4,0,2.0,Azusa Unified,0.0,5922.0,2025-09
"Tile,Wood",0,0,3739000.0,37.3121869,-122.05228335,2397.0,699 - Not Defined,Santa Clara,1,2.0,1963.0,3,Cupertino,6,1,,0,,0,2.0,Other,,6100.0,2025-09
Carpet,0,0,610000.0,34.061133,-118.046169,874.0,657 - So. El Monte,Los Angeles,0,1.0,1950.0,1,El Monte,2,0,1,1,,0,1.0,El Monte Union High,,6850.0,2025-09
"Laminate,Tile",1,0,1133000.0,37.59603175,-122.48008425,1230.0,699 - Not Defined,San Mateo,1,2.0,1962.0,2,Pacifica,3,1,,0,,0,2.0,Other,,7500.0,2025-09
"Tile,Wood",1,0,1465000.0,34.316441999999995,-118.46958899999998,4139.0,SYL - Sylmar,Los Angeles,0,0.0,2006.0,4,Sylmar,4,1,2,2,,0,,,140.0,9200.0,2025-09
"Carpet,Laminate,Tile",1,0,575000.0,33.64251625,-117.31038275,1929.0,SRCAR - Southwest Riverside County,Riverside,1,4.0,2021.0,3,Lake Elsinore,4,0,2,2,,0,2.0,,122.0,,2025-09
Laminate,0,1,960000.0,33.855643,-118.264034,1953.0,137 - North Carson,Los Angeles,1,2.0,1960.0,3,Carson,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,6000.0,2025-09
"Carpet,Tile",0,0,688000.0,38.15593906,-122.26271237,2082.0,,Napa,1,2.0,2001.0,3,American Canyon,5,1,2,2,,0,2.0,,,6540.0,2025-09
,1,0,1550000.0,33.771421999999994,-118.397017,1617.0,173 - Los Verdes,Los Angeles,1,2.0,1963.0,2,Rancho Palos Verdes,4,1,1,1,4,0,2.0,Palos Verdes Peninsula Unified,0.0,7866.0,2025-09
"Laminate,Wood",1,0,800000.0,34.300425,-118.430644,1768.0,SF - San Fernando,Los Angeles,1,4.0,1948.0,2,San Fernando,4,0,1,1,,0,2.0,,,6386.0,2025-09
